id,name,year,month,lat,lon,max_wind_kmh,category
AU199091_07U,Errol,1991,3,-13.5,101.8,167,Cat 4
AU199091_07U,Errol,1991,3,-13.7,101.8,167,Cat 4
AU199091_07U,Errol,1991,3,-14.1,100.9,167,Cat 4
AU199091_07U,Errol,1991,3,-14.3,100.1,167,Cat 4
AU199091_08U,Marian,1991,4,-8.8,130.0,185,Cat 4
AU199091_08U,Marian,1991,4,-8.9,129.4,185,Cat 4
AU199091_08U,Marian,1991,4,-8.9,128.8,185,Cat 4
AU199091_08U,Marian,1991,4,-9.0,128.2,185,Cat 4
AU199091_08U,Marian,1991,4,-9.3,127.6,185,Cat 4
AU199091_08U,Marian,1991,4,-9.6,127.1,185,Cat 4
AU199091_08U,Marian,1991,4,-9.9,126.6,185,Cat 4
AU199091_08U,Marian,1991,4,-10.3,126.0,185,Cat 4
AU199091_08U,Marian,1991,4,-10.6,125.5,185,Cat 4
AU199091_08U,Marian,1991,4,-11.0,124.9,185,Cat 4
AU199091_08U,Marian,1991,4,-11.3,124.3,185,Cat 4
AU199091_08U,Marian,1991,4,-11.6,123.6,185,Cat 4
AU199091_08U,Marian,1991,4,-11.9,123.0,185,Cat 4
AU199091_08U,Marian,1991,4,-12.5,122.0,185,Cat 4
AU199091_08U,Marian,1991,4,-12.9,121.2,185,Cat 4
AU199091_08U,Marian,1991,4,-13.1,120.4,185,Cat 4
AU199091_08U,Marian,1991,4,-13.4,120.2,185,Cat 4
AU199091_08U,Marian,1991,4,-13.9,119.9,185,Cat 4
AU199091_08U,Marian,1991,4,-14.1,119.7,185,Cat 4
AU199091_08U,Marian,1991,4,-14.0,119.6,185,Cat 4
AU199091_08U,Marian,1991,4,-13.8,119.5,185,Cat 4
AU199091_08U,Marian,1991,4,-13.8,119.5,185,Cat 4
AU199091_08U,Marian,1991,4,-13.6,119.8,185,Cat 4
AU199091_08U,Marian,1991,4,-13.5,119.8,185,Cat 4
AU199091_08U,Marian,1991,4,-13.7,120.1,185,Cat 4
AU199091_08U,Marian,1991,4,-13.6,120.1,185,Cat 4
AU199091_08U,Marian,1991,4,-13.1,120.1,185,Cat 4
AU199091_08U,Marian,1991,4,-13.4,119.1,185,Cat 4
AU199091_08U,Marian,1991,4,-14.1,118.0,185,Cat 4
AU199091_08U,Marian,1991,4,-14.6,116.8,185,Cat 4
AU199091_08U,Marian,1991,4,-14.8,115.6,185,Cat 4
AU199091_08U,Marian,1991,4,-14.2,114.2,185,Cat 4
AU199091_08U,Marian,1991,4,-14.5,113.8,185,Cat 4
AU199091_08U,Marian,1991,4,-15.2,113.0,185,Cat 4
AU199091_08U,Marian,1991,4,-16.0,112.1,185,Cat 4
AU199091_08U,Marian,1991,4,-16.8,111.2,185,Cat 4
AU199091_08U,Marian,1991,4,-17.7,110.4,185,Cat 4
AU199091_08U,Marian,1991,4,-18.5,109.8,185,Cat 4
AU199091_08U,Marian,1991,4,-19.4,109.3,185,Cat 4
AU199091_08U,Marian,1991,4,-20.3,108.8,185,Cat 4
AU199091_08U,Marian,1991,4,-21.2,108.3,185,Cat 4
AU199091_09U,Fifi,1991,4,-10.8,103.2,111,Cat 2
AU199091_09U,Fifi,1991,4,-11.2,103.1,111,Cat 2
AU199091_09U,Fifi,1991,4,-11.6,103.0,111,Cat 2
AU199091_09U,Fifi,1991,4,-12.0,102.9,111,Cat 2
AU199091_09U,Fifi,1991,4,-12.2,102.8,111,Cat 2
AU199091_09U,Fifi,1991,4,-12.4,102.7,111,Cat 2
AU199091_09U,Fifi,1991,4,-12.5,102.6,111,Cat 2
AU199091_09U,Fifi,1991,4,-12.6,102.6,111,Cat 2
AU199091_09U,Fifi,1991,4,-12.7,102.6,111,Cat 2
AU199091_09U,Fifi,1991,4,-13.3,102.6,111,Cat 2
AU199091_09U,Fifi,1991,4,-13.9,102.4,111,Cat 2
AU199091_09U,Fifi,1991,4,-14.5,102.2,111,Cat 2
AU199091_09U,Fifi,1991,4,-15.3,101.9,111,Cat 2
AU199091_09U,Fifi,1991,4,-16.3,101.9,111,Cat 2
AU199091_09U,Fifi,1991,4,-17.3,102.2,111,Cat 2
AU199091_09U,Fifi,1991,4,-18.2,102.8,111,Cat 2
AU199091_09U,Fifi,1991,4,-19.3,103.7,111,Cat 2
AU199091_09U,Fifi,1991,4,-20.5,104.4,111,Cat 2
AU199091_09U,Fifi,1991,4,-21.6,104.9,111,Cat 2
AU199091_09U,Fifi,1991,4,-22.5,105.4,111,Cat 2
AU199091_09U,Fifi,1991,4,-26.5,107.7,111,Cat 2
AU199091_09U,Fifi,1991,4,-27.5,107.9,111,Cat 2
AU199091_09U,Fifi,1991,4,-29.2,108.9,111,Cat 2
AU199091_09U,Fifi,1991,4,-30.3,110.1,111,Cat 2
AU199091_09U,Fifi,1991,4,-31.4,111.4,111,Cat 2
AU199091_09U,Fifi,1991,4,-34.3,114.0,111,Cat 2
AU199091_09U,Fifi,1991,4,-37.0,115.5,111,Cat 2
AU199091_10U,Lisa,1991,5,-6.0,155.0,111,Cat 2
AU199091_10U,Lisa,1991,5,-7.0,155.0,111,Cat 2
AU199091_10U,Lisa,1991,5,-8.0,155.2,111,Cat 2
AU199091_10U,Lisa,1991,5,-8.9,155.3,111,Cat 2
AU199091_10U,Lisa,1991,5,-9.8,155.0,111,Cat 2
AU199091_10U,Lisa,1991,5,-10.4,154.4,111,Cat 2
AU199091_10U,Lisa,1991,5,-11.0,154.0,111,Cat 2
AU199091_10U,Lisa,1991,5,-12.0,153.9,111,Cat 2
AU199091_10U,Lisa,1991,5,-13.0,154.1,111,Cat 2
AU199091_10U,Lisa,1991,5,-13.4,154.3,111,Cat 2
AU199091_10U,Lisa,1991,5,-13.8,154.5,111,Cat 2
AU199091_10U,Lisa,1991,5,-14.4,155.0,111,Cat 2
AU199091_10U,Lisa,1991,5,-15.2,155.7,111,Cat 2
AU199091_10U,Lisa,1991,5,-15.6,156.1,111,Cat 2
AU199091_10U,Lisa,1991,5,-16.0,157.0,111,Cat 2
AU199091_10U,Lisa,1991,5,-16.2,158.2,111,Cat 2
AU199091_10U,Lisa,1991,5,-16.9,159.1,111,Cat 2
AU199091_10U,Lisa,1991,5,-17.5,160.0,111,Cat 2
AU199091_10U,Lisa,1991,5,-17.9,161.1,111,Cat 2
AU199091_10U,Lisa,1991,5,-18.0,162.4,111,Cat 2
AU199091_10U,Lisa,1991,5,-18.2,163.8,111,Cat 2
AU199192_01U,Graham,1991,12,-11.8,100.2,204,Cat 5
AU199192_01U,Graham,1991,12,-12.0,101.1,204,Cat 5
AU199192_01U,Graham,1991,12,-12.1,101.7,204,Cat 5
AU199192_01U,Graham,1991,12,-12.2,102.2,204,Cat 5
AU199192_01U,Graham,1991,12,-12.3,102.7,204,Cat 5
AU199192_01U,Graham,1991,12,-12.4,103.2,204,Cat 5
AU199192_01U,Graham,1991,12,-12.5,103.8,204,Cat 5
AU199192_01U,Graham,1991,12,-13.0,104.0,204,Cat 5
AU199192_01U,Graham,1991,12,-13.5,104.0,204,Cat 5
AU199192_01U,Graham,1991,12,-14.0,104.0,204,Cat 5
AU199192_01U,Graham,1991,12,-14.2,104.0,204,Cat 5
AU199192_01U,Graham,1991,12,-14.5,104.6,204,Cat 5
AU199192_01U,Graham,1991,12,-14.7,104.8,204,Cat 5
AU199192_01U,Graham,1991,12,-15.1,104.9,204,Cat 5
AU199192_01U,Graham,1991,12,-15.0,104.8,204,Cat 5
AU199192_01U,Graham,1991,12,-15.0,104.5,204,Cat 5
AU199192_02U,Mark,1992,1,-13.3,135.7,102,Cat 2
AU199192_02U,Mark,1992,1,-13.3,135.9,102,Cat 2
AU199192_02U,Mark,1992,1,-13.3,136.2,102,Cat 2
AU199192_02U,Mark,1992,1,-13.7,137.1,102,Cat 2
AU199192_02U,Mark,1992,1,-13.9,137.8,102,Cat 2
AU199192_02U,Mark,1992,1,-14.0,138.1,102,Cat 2
AU199192_02U,Mark,1992,1,-13.9,138.4,102,Cat 2
AU199192_02U,Mark,1992,1,-13.9,138.6,102,Cat 2
AU199192_02U,Mark,1992,1,-13.8,139.2,102,Cat 2
AU199192_02U,Mark,1992,1,-13.8,139.9,102,Cat 2
AU199192_02U,Mark,1992,1,-13.7,140.0,102,Cat 2
AU199192_02U,Mark,1992,1,-13.3,141.1,102,Cat 2
AU199192_02U,Mark,1992,1,-12.9,141.9,102,Cat 2
AU199192_02U,Mark,1992,1,-13.2,142.7,102,Cat 2
AU199192_02U,Mark,1992,1,-13.1,143.3,102,Cat 2
AU199192_03U,Betsy,1992,1,-19.5,160.0,167,Cat 4
AU199192_03U,Betsy,1992,1,-19.8,159.0,167,Cat 4
AU199192_03U,Betsy,1992,1,-19.9,158.3,167,Cat 4
AU199192_03U,Betsy,1992,1,-20.0,157.9,167,Cat 4
AU199192_03U,Betsy,1992,1,-20.1,157.6,167,Cat 4
AU199192_03U,Betsy,1992,1,-20.6,157.7,167,Cat 4
AU199192_03U,Betsy,1992,1,-21.0,158.0,167,Cat 4
AU199192_03U,Betsy,1992,1,-21.6,158.1,167,Cat 4
AU199192_03U,Betsy,1992,1,-22.2,158.1,167,Cat 4
AU199192_03U,Betsy,1992,1,-22.7,158.0,167,Cat 4
AU199192_03U,Betsy,1992,1,-23.2,158.0,167,Cat 4
AU199192_03U,Betsy,1992,1,-23.8,158.0,167,Cat 4
AU199192_03U,Betsy,1992,1,-24.5,158.0,167,Cat 4
AU199192_03U,Betsy,1992,1,-25.5,158.1,167,Cat 4
AU199192_03U,Betsy,1992,1,-26.6,159.0,167,Cat 4
AU199192_03U,Betsy,1992,1,-27.6,160.0,167,Cat 4
AU199192_04U,Daman,1992,2,-16.0,163.5,130,Cat 3
AU199192_04U,Daman,1992,2,-17.5,162.5,130,Cat 3
AU199192_04U,Daman,1992,2,-18.5,162.0,130,Cat 3
AU199192_04U,Daman,1992,2,-19.5,161.6,130,Cat 3
AU199192_04U,Daman,1992,2,-21.0,161.2,130,Cat 3
AU199192_04U,Daman,1992,2,-22.7,160.7,130,Cat 3
AU199192_04U,Daman,1992,2,-24.6,159.7,130,Cat 3
AU199192_04U,Daman,1992,2,-26.0,158.5,130,Cat 3
AU199192_04U,Daman,1992,2,-27.5,157.5,130,Cat 3
AU199192_04U,Daman,1992,2,-28.6,156.7,130,Cat 3
AU199192_04U,Daman,1992,2,-29.6,156.0,130,Cat 3
AU199192_04U,Daman,1992,2,-30.5,155.5,130,Cat 3
AU199192_04U,Daman,1992,2,-31.0,156.2,130,Cat 3
AU199192_04U,Daman,1992,2,-31.8,156.9,130,Cat 3
AU199192_04U,Daman,1992,2,-33.0,157.9,130,Cat 3
AU199192_04U,Daman,1992,2,-34.2,159.7,130,Cat 3
AU199192_04U,Daman,1992,2,-35.5,161.8,130,Cat 3
AU199192_05U,Harriet,1992,2,-11.5,101.8,194,Cat 4
AU199192_05U,Harriet,1992,2,-11.2,101.0,194,Cat 4
AU199192_05U,Harriet,1992,2,-11.1,100.5,194,Cat 4
AU199192_05U,Harriet,1992,3,-36.0,103.5,194,Cat 4
AU199192_05U,Harriet,1992,3,-40.0,110.0,194,Cat 4
AU199192_06U,Ian,1992,2,-11.8,114.3,194,Cat 4
AU199192_06U,Ian,1992,2,-11.7,114.5,194,Cat 4
AU199192_06U,Ian,1992,2,-11.7,115.1,194,Cat 4
AU199192_06U,Ian,1992,2,-11.6,115.5,194,Cat 4
AU199192_06U,Ian,1992,2,-11.6,115.9,194,Cat 4
AU199192_06U,Ian,1992,2,-11.6,116.5,194,Cat 4
AU199192_06U,Ian,1992,2,-11.9,116.9,194,Cat 4
AU199192_06U,Ian,1992,2,-12.4,117.2,194,Cat 4
AU199192_06U,Ian,1992,2,-12.9,117.3,194,Cat 4
AU199192_06U,Ian,1992,2,-13.4,117.3,194,Cat 4
AU199192_06U,Ian,1992,2,-13.8,117.3,194,Cat 4
AU199192_06U,Ian,1992,2,-14.2,117.3,194,Cat 4
AU199192_06U,Ian,1992,2,-14.5,117.3,194,Cat 4
AU199192_06U,Ian,1992,2,-14.7,117.3,194,Cat 4
AU199192_06U,Ian,1992,2,-15.0,117.3,194,Cat 4
AU199192_06U,Ian,1992,3,-15.3,117.3,194,Cat 4
AU199192_06U,Ian,1992,3,-15.7,117.3,194,Cat 4
AU199192_06U,Ian,1992,3,-16.1,117.2,194,Cat 4
AU199192_06U,Ian,1992,3,-16.6,117.1,194,Cat 4
AU199192_06U,Ian,1992,3,-17.1,116.9,194,Cat 4
AU199192_06U,Ian,1992,3,-17.5,116.8,194,Cat 4
AU199192_06U,Ian,1992,3,-17.9,116.6,194,Cat 4
AU199192_06U,Ian,1992,3,-18.3,116.4,194,Cat 4
AU199192_06U,Ian,1992,3,-18.6,116.1,194,Cat 4
AU199192_06U,Ian,1992,3,-19.0,115.9,194,Cat 4
AU199192_06U,Ian,1992,3,-19.4,115.8,194,Cat 4
AU199192_06U,Ian,1992,3,-19.8,115.6,194,Cat 4
AU199192_06U,Ian,1992,3,-20.2,115.5,194,Cat 4
AU199192_06U,Ian,1992,3,-20.5,115.4,194,Cat 4
AU199192_06U,Ian,1992,3,-20.7,115.4,194,Cat 4
AU199192_06U,Ian,1992,3,-20.8,115.5,194,Cat 4
AU199192_06U,Ian,1992,3,-21.2,115.7,194,Cat 4
AU199192_06U,Ian,1992,3,-21.28,115.7,194,Cat 4
AU199192_06U,Ian,1992,3,-21.7,115.7,194,Cat 4
AU199192_06U,Ian,1992,3,-22.1,116.1,194,Cat 4
AU199192_06U,Ian,1992,3,-22.7,116.5,194,Cat 4
AU199192_06U,Ian,1992,3,-23.1,116.8,194,Cat 4
AU199192_06U,Ian,1992,3,-23.6,117.2,194,Cat 4
AU199192_06U,Ian,1992,3,-24.1,117.6,194,Cat 4
AU199192_06U,Ian,1992,3,-24.6,118.0,194,Cat 4
AU199192_06U,Ian,1992,3,-25.1,118.3,194,Cat 4
AU199192_06U,Ian,1992,3,-25.7,118.7,194,Cat 4
AU199192_07U,Esau,1992,2,-15.6,163.8,194,Cat 4
AU199192_07U,Esau,1992,2,-15.5,163.0,194,Cat 4
AU199192_07U,Esau,1992,2,-15.2,162.0,194,Cat 4
AU199192_07U,Esau,1992,2,-15.2,161.5,194,Cat 4
AU199192_07U,Esau,1992,2,-14.7,160.4,194,Cat 4
AU199192_07U,Esau,1992,2,-14.4,160.1,194,Cat 4
AU199192_07U,Esau,1992,2,-14.1,159.8,194,Cat 4
AU199192_07U,Esau,1992,2,-13.9,159.4,194,Cat 4
AU199192_07U,Esau,1992,2,-13.7,159.2,194,Cat 4
AU199192_07U,Esau,1992,2,-13.5,159.4,194,Cat 4
AU199192_07U,Esau,1992,3,-13.5,159.8,194,Cat 4
AU199192_07U,Esau,1992,3,-13.9,160.5,194,Cat 4
AU199192_07U,Esau,1992,3,-14.5,160.9,194,Cat 4
AU199192_07U,Esau,1992,3,-14.8,161.2,194,Cat 4
AU199192_07U,Esau,1992,3,-15.2,161.4,194,Cat 4
AU199192_07U,Esau,1992,3,-16.0,162.0,194,Cat 4
AU199192_07U,Esau,1992,3,-16.4,162.5,194,Cat 4
AU199192_07U,Esau,1992,3,-16.8,163.2,194,Cat 4
AU199192_07U,Esau,1992,3,-17.0,163.7,194,Cat 4
AU199192_07U,Esau,1992,3,-17.6,164.1,194,Cat 4
AU199192_07U,Esau,1992,3,-18.1,164.6,194,Cat 4
AU199192_08U,Fran,1992,3,-19.8,164.0,185,Cat 4
AU199192_08U,Fran,1992,3,-19.9,162.6,185,Cat 4
AU199192_08U,Fran,1992,3,-19.8,161.4,185,Cat 4
AU199192_08U,Fran,1992,3,-19.8,160.3,185,Cat 4
AU199192_08U,Fran,1992,3,-19.9,159.6,185,Cat 4
AU199192_08U,Fran,1992,3,-19.9,158.5,185,Cat 4
AU199192_08U,Fran,1992,3,-20.0,157.5,185,Cat 4
AU199192_08U,Fran,1992,3,-20.1,157.0,185,Cat 4
AU199192_08U,Fran,1992,3,-20.0,156.5,185,Cat 4
AU199192_08U,Fran,1992,3,-20.0,155.9,185,Cat 4
AU199192_08U,Fran,1992,3,-20.1,155.6,185,Cat 4
AU199192_08U,Fran,1992,3,-20.2,155.3,185,Cat 4
AU199192_08U,Fran,1992,3,-20.5,155.3,185,Cat 4
AU199192_08U,Fran,1992,3,-20.7,155.3,185,Cat 4
AU199192_08U,Fran,1992,3,-20.8,155.1,185,Cat 4
AU199192_08U,Fran,1992,3,-21.0,154.8,185,Cat 4
AU199192_08U,Fran,1992,3,-21.2,154.5,185,Cat 4
AU199192_08U,Fran,1992,3,-21.3,154.1,185,Cat 4
AU199192_08U,Fran,1992,3,-21.4,153.6,185,Cat 4
AU199192_08U,Fran,1992,3,-21.8,152.4,185,Cat 4
AU199192_08U,Fran,1992,3,-22.8,152.0,185,Cat 4
AU199192_08U,Fran,1992,3,-23.2,152.0,185,Cat 4
AU199192_08U,Fran,1992,3,-24.4,152.0,185,Cat 4
AU199192_08U,Fran,1992,3,-24.8,151.9,185,Cat 4
AU199192_08U,Fran,1992,3,-25.0,152.3,185,Cat 4
AU199192_08U,Fran,1992,3,-25.1,153.0,185,Cat 4
AU199192_08U,Fran,1992,3,-25.2,154.1,185,Cat 4
AU199192_08U,Fran,1992,3,-25.2,155.2,185,Cat 4
AU199192_08U,Fran,1992,3,-25.4,157.2,185,Cat 4
AU199192_08U,Fran,1992,3,-25.5,159.0,185,Cat 4
AU199192_09U,Neville,1992,4,-8.7,132.3,204,Cat 5
AU199192_09U,Neville,1992,4,-8.9,132.7,204,Cat 5
AU199192_09U,Neville,1992,4,-9.5,133.0,204,Cat 5
AU199192_09U,Neville,1992,4,-9.7,133.3,204,Cat 5
AU199192_09U,Neville,1992,4,-9.8,133.4,204,Cat 5
AU199192_09U,Neville,1992,4,-10.0,133.4,204,Cat 5
AU199192_09U,Neville,1992,4,-10.2,133.3,204,Cat 5
AU199192_09U,Neville,1992,4,-10.2,133.2,204,Cat 5
AU199192_09U,Neville,1992,4,-10.4,133.0,204,Cat 5
AU199192_09U,Neville,1992,4,-10.7,132.7,204,Cat 5
AU199192_09U,Neville,1992,4,-10.8,132.4,204,Cat 5
AU199192_09U,Neville,1992,4,-10.9,131.7,204,Cat 5
AU199192_09U,Neville,1992,4,-11.1,130.9,204,Cat 5
AU199192_09U,Neville,1992,4,-11.2,130.4,204,Cat 5
AU199192_09U,Neville,1992,4,-11.3,130.3,204,Cat 5
AU199192_09U,Neville,1992,4,-11.3,129.4,204,Cat 5
AU199192_09U,Neville,1992,4,-11.2,129.1,204,Cat 5
AU199192_09U,Neville,1992,4,-11.3,128.8,204,Cat 5
AU199192_09U,Neville,1992,4,-11.5,128.4,204,Cat 5
AU199192_09U,Neville,1992,4,-11.6,128.4,204,Cat 5
AU199192_09U,Neville,1992,4,-11.6,128.5,204,Cat 5
AU199192_09U,Neville,1992,4,-11.5,128.3,204,Cat 5
AU199192_09U,Neville,1992,4,-11.5,128.1,204,Cat 5
AU199192_09U,Neville,1992,4,-11.6,128.0,204,Cat 5
AU199192_09U,Neville,1992,4,-11.8,127.7,204,Cat 5
AU199192_09U,Neville,1992,4,-11.6,127.3,204,Cat 5
AU199192_09U,Neville,1992,4,-11.8,126.8,204,Cat 5
AU199192_09U,Neville,1992,4,-11.9,126.4,204,Cat 5
AU199192_09U,Neville,1992,4,-11.9,125.9,204,Cat 5
AU199192_09U,Neville,1992,4,-11.9,125.6,204,Cat 5
AU199192_09U,Neville,1992,4,-11.9,125.5,204,Cat 5
AU199192_09U,Neville,1992,4,-11.9,125.4,204,Cat 5
AU199192_09U,Neville,1992,4,-11.9,125.3,204,Cat 5
AU199192_09U,Neville,1992,4,-12.1,125.3,204,Cat 5
AU199192_09U,Neville,1992,4,-12.2,125.3,204,Cat 5
AU199192_09U,Neville,1992,4,-12.5,125.2,204,Cat 5
AU199192_09U,Neville,1992,4,-12.9,124.9,204,Cat 5
AU199192_09U,Neville,1992,4,-13.0,124.8,204,Cat 5
AU199192_09U,Neville,1992,4,-13.2,124.7,204,Cat 5
AU199192_09U,Neville,1992,4,-13.4,124.6,204,Cat 5
AU199192_09U,Neville,1992,4,-13.6,124.5,204,Cat 5
AU199293_02U,Nina,1992,12,-12.4,141.0,167,Cat 4
AU199293_02U,Nina,1992,12,-12.7,140.5,167,Cat 4
AU199293_02U,Nina,1992,12,-13.0,140.0,167,Cat 4
AU199293_02U,Nina,1992,12,-12.5,139.6,167,Cat 4
AU199293_02U,Nina,1992,12,-12.0,139.7,167,Cat 4
AU199293_02U,Nina,1992,12,-12.1,140.1,167,Cat 4
AU199293_02U,Nina,1992,12,-12.4,140.3,167,Cat 4
AU199293_02U,Nina,1992,12,-12.7,140.5,167,Cat 4
AU199293_02U,Nina,1992,12,-12.9,140.8,167,Cat 4
AU199293_02U,Nina,1992,12,-13.4,141.1,167,Cat 4
AU199293_02U,Nina,1992,12,-13.9,141.3,167,Cat 4
AU199293_02U,Nina,1992,12,-14.1,141.5,167,Cat 4
AU199293_02U,Nina,1992,12,-14.15,141.6,167,Cat 4
AU199293_02U,Nina,1992,12,-14.2,141.7,167,Cat 4
AU199293_02U,Nina,1992,12,-14.3,142.0,167,Cat 4
AU199293_02U,Nina,1992,12,-14.4,142.3,167,Cat 4
AU199293_02U,Nina,1992,12,-14.4,142.7,167,Cat 4
AU199293_02U,Nina,1992,12,-14.3,143.0,167,Cat 4
AU199293_02U,Nina,1992,12,-14.2,143.1,167,Cat 4
AU199293_02U,Nina,1992,12,-14.1,143.2,167,Cat 4
AU199293_02U,Nina,1992,12,-13.8,143.4,167,Cat 4
AU199293_02U,Nina,1992,12,-13.5,144.1,167,Cat 4
AU199293_02U,Nina,1992,12,-13.3,144.7,167,Cat 4
AU199293_02U,Nina,1992,12,-13.2,145.5,167,Cat 4
AU199293_02U,Nina,1992,12,-13.4,146.3,167,Cat 4
AU199293_02U,Nina,1992,12,-13.6,146.8,167,Cat 4
AU199293_02U,Nina,1992,12,-13.7,147.3,167,Cat 4
AU199293_02U,Nina,1992,12,-14.2,148.7,167,Cat 4
AU199293_02U,Nina,1992,12,-14.7,149.9,167,Cat 4
AU199293_02U,Nina,1992,12,-15.1,150.9,167,Cat 4
AU199293_02U,Nina,1992,12,-15.2,151.3,167,Cat 4
AU199293_02U,Nina,1992,12,-14.9,152.0,167,Cat 4
AU199293_02U,Nina,1992,12,-14.6,152.5,167,Cat 4
AU199293_02U,Nina,1992,12,-14.3,153.2,167,Cat 4
AU199293_02U,Nina,1992,12,-13.9,153.8,167,Cat 4
AU199293_02U,Nina,1992,12,-13.5,154.6,167,Cat 4
AU199293_02U,Nina,1992,12,-13.2,155.2,167,Cat 4
AU199293_02U,Nina,1992,12,-12.9,155.8,167,Cat 4
AU199293_02U,Nina,1992,12,-12.6,156.7,167,Cat 4
AU199293_02U,Nina,1993,1,-12.0,158.0,167,Cat 4
AU199293_02U,Nina,1993,1,-11.8,159.2,167,Cat 4
AU199293_02U,Nina,1993,1,-11.7,160.4,167,Cat 4
AU199293_02U,Nina,1993,1,-11.6,161.7,167,Cat 4
AU199293_02U,Nina,1993,1,-11.5,163.8,167,Cat 4
AU199293_03U,Lena,1993,1,-13.7,120.8,102,Cat 2
AU199293_03U,Lena,1993,1,-13.8,120.7,102,Cat 2
AU199293_03U,Lena,1993,1,-13.9,120.6,102,Cat 2
AU199293_03U,Lena,1993,1,-14.0,120.6,102,Cat 2
AU199293_03U,Lena,1993,1,-14.2,120.6,102,Cat 2
AU199293_03U,Lena,1993,1,-14.4,120.6,102,Cat 2
AU199293_03U,Lena,1993,1,-14.7,120.5,102,Cat 2
AU199293_03U,Lena,1993,1,-15.0,120.3,102,Cat 2
AU199293_03U,Lena,1993,1,-15.3,120.0,102,Cat 2
AU199293_03U,Lena,1993,1,-15.4,119.7,102,Cat 2
AU199293_03U,Lena,1993,1,-15.6,119.5,102,Cat 2
AU199293_03U,Lena,1993,1,-15.9,119.4,102,Cat 2
AU199293_03U,Lena,1993,1,-16.2,119.2,102,Cat 2
AU199293_03U,Lena,1993,1,-16.2,119.0,102,Cat 2
AU199293_03U,Lena,1993,1,-16.2,118.7,102,Cat 2
AU199293_03U,Lena,1993,1,-16.2,118.4,102,Cat 2
AU199293_03U,Lena,1993,1,-16.1,118.1,102,Cat 2
AU199293_03U,Lena,1993,1,-15.9,117.8,102,Cat 2
AU199293_03U,Lena,1993,1,-15.8,117.5,102,Cat 2
AU199293_03U,Lena,1993,1,-15.7,117.2,102,Cat 2
AU199293_03U,Lena,1993,1,-15.5,116.9,102,Cat 2
AU199293_03U,Lena,1993,1,-15.3,116.9,102,Cat 2
AU199293_03U,Lena,1993,1,-15.2,116.3,102,Cat 2
AU199293_03U,Lena,1993,1,-15.2,116.0,102,Cat 2
AU199293_03U,Lena,1993,1,-15.3,115.7,102,Cat 2
AU199293_03U,Lena,1993,1,-15.6,115.4,102,Cat 2
AU199293_03U,Lena,1993,1,-16.0,115.3,102,Cat 2
AU199293_03U,Lena,1993,1,-16.2,115.1,102,Cat 2
AU199293_03U,Lena,1993,1,-16.3,114.8,102,Cat 2
AU199293_03U,Lena,1993,1,-16.3,114.4,102,Cat 2
AU199293_03U,Lena,1993,1,-16.3,114.0,102,Cat 2
AU199293_03U,Lena,1993,1,-16.3,113.6,102,Cat 2
AU199293_03U,Lena,1993,1,-16.3,113.2,102,Cat 2
AU199293_03U,Lena,1993,1,-16.2,112.8,102,Cat 2
AU199293_03U,Lena,1993,1,-16.2,112.4,102,Cat 2
AU199293_03U,Lena,1993,1,-16.2,112.0,102,Cat 2
AU199293_03U,Lena,1993,1,-16.1,111.5,102,Cat 2
AU199293_03U,Lena,1993,1,-16.0,110.9,102,Cat 2
AU199293_03U,Lena,1993,1,-16.0,110.2,102,Cat 2
AU199293_03U,Lena,1993,1,-15.9,109.6,102,Cat 2
AU199293_03U,Lena,1993,1,-15.9,109.2,102,Cat 2
AU199293_03U,Lena,1993,1,-15.9,108.9,102,Cat 2
AU199293_03U,Lena,1993,1,-15.8,108.7,102,Cat 2
AU199293_03U,Lena,1993,1,-15.8,108.4,102,Cat 2
AU199293_03U,Lena,1993,1,-15.7,108.1,102,Cat 2
AU199293_03U,Lena,1993,1,-15.6,107.7,102,Cat 2
AU199293_03U,Lena,1993,1,-15.5,107.4,102,Cat 2
AU199293_03U,Lena,1993,1,-15.4,107.1,102,Cat 2
AU199293_03U,Lena,1993,1,-15.3,106.9,102,Cat 2
AU199293_03U,Lena,1993,1,-15.4,106.9,102,Cat 2
AU199293_03U,Lena,1993,1,-15.4,107.0,102,Cat 2
AU199293_03U,Lena,1993,1,-15.4,107.2,102,Cat 2
AU199293_03U,Lena,1993,1,-15.5,107.3,102,Cat 2
AU199293_03U,Lena,1993,1,-15.5,107.4,102,Cat 2
AU199293_03U,Lena,1993,1,-15.6,107.5,102,Cat 2
AU199293_03U,Lena,1993,1,-15.6,107.6,102,Cat 2
AU199293_03U,Lena,1993,1,-15.7,107.7,102,Cat 2
AU199293_03U,Lena,1993,1,-15.8,107.9,102,Cat 2
AU199293_03U,Lena,1993,1,-15.9,108.1,102,Cat 2
AU199293_03U,Lena,1993,1,-16.1,108.4,102,Cat 2
AU199293_03U,Lena,1993,1,-16.3,108.9,102,Cat 2
AU199293_03U,Lena,1993,1,-16.6,109.4,102,Cat 2
AU199293_03U,Lena,1993,1,-16.8,109.9,102,Cat 2
AU199293_03U,Lena,1993,1,-16.9,110.5,102,Cat 2
AU199293_03U,Lena,1993,2,-16.9,110.9,102,Cat 2
AU199293_03U,Lena,1993,2,-16.9,111.4,102,Cat 2
AU199293_03U,Lena,1993,2,-16.9,112.0,102,Cat 2
AU199293_03U,Lena,1993,2,-16.9,112.7,102,Cat 2
AU199293_03U,Lena,1993,2,-16.8,113.4,102,Cat 2
